Date,Open,High,Low,Close,Volume
2024-06-10,120.33046067723372,123.05955958930451,116.9715638416941,121.74999237060547,314162700
2024-06-11,121.7399996348229,122.83973476114328,118.71074727008515,120.88021850585938,222551200
2024-06-12,123.02967165119686,126.84872997628844,122.53979453852547,125.16914367675781,299595000
2024-06-13,129.35813218658845,129.7680348697194,127.12868568021801,129.5780792236328,260704500
2024-06-14,129.92797866788297,132.8072585317083,128.28838344854194,131.84750366210938,309320400
2024-06-17,132.9572533982128,133.69706139159663,129.54808953427707,130.94773864746094,288504400
2024-06-18,131.10769173939232,136.29641557179684,130.6578056523983,135.54660034179688,294335100
2024-06-20,139.765553796689,140.72530869246972,129.4880881954488,130.74777221679688,517768400
2024-06-21,127.08867825178737,130.5978154647857,124.26937345205326,126.53881072998047,655484700
2024-06-24,123.2096275256971,124.42932809847615,118.0109120255889,118.08089447021484,476060900
2024-06-25,121.17013488438512,126.46883208603107,119.29060083723321,126.05892944335938,425787500
2024-06-26,126.09892059020918,128.08842814640124,122.56979155312732,126.36885833740234,362975900
2024-06-27,124.06942327696439,126.37885933630702,122.8897136949346,123.9594497680664,252571700
2024-06-28,124.54930428199576,127.67853027804634,122.71975337861936,123.50955963134766,315516700
2024-07-01,123.4395813225982,124.80923890749885,118.8007251119183,124.26937866210938,284885500
2024-07-02,121.10014907077634,123.37959365292392,121.00017523772506,122.6397705078125,218374000
2024-07-03,121.63003350315482,128.24839782714844,121.33010435521813,128.24839782714844,215749000
2024-07-05,127.34860945857926,128.81825608276083,125.64903140778242,125.79899597167969,214176700
2024-07-08,127.4585719244731,130.73776982046533,127.0086858992603,128.16839599609375,237677300
2024-07-09,130.3178959397844,133.78704236722226,128.61830251041144,131.34764099121094,285366600
2024-07-10,133.99698191654937,135.0667256558596,132.38737791270125,134.87677001953125,248978600
2024-07-11,135.7165473660534,136.11644269274476,127.01869434277064,127.36860656738281,374782700
2024-07-12,128.22839089146464,131.88749271860638,127.18865386253758,129.20816040039062,252680500
2024-07-15,130.52782847793975,131.35762580228223,127.14866403247436,128.40835571289062,208326200
2024-07-16,128.40835436238444,129.00819736720675,124.54930487008038,126.32886505126953,214769500
2024-07-17,121.32009486519661,121.81997165296215,116.6912385563928,117.96092224121094,390086200
2024-07-18,121.81998031239168,122.36984786902624,116.53128260658956,121.06016540527344,320979500
2024-07-19,120.32034955926778,121.57004161457283,117.34108797082892,117.90094757080078,217223800
2024-07-22,120.3203432330864,124.03942781453529,119.8304661088677,123.50955963134766,258068900
2024-07-23,122.74974719191928,124.65928025097237,122.06991443104106,122.5597915649414,173911000
2024-07-24,119.1406333610656,119.92043994002134,113.41204956795865,114.22184753417969,327776900
2024-07-25,113.01214947730902,116.60126129148769,106.27381225253961,112.25233459472656,460067000
2024-07-26,116.16137637359374,116.17136841805404,111.55251154245995,113.03214263916016,293399100
