Date,Open,High,Low,Close,Volume
2015-01-02,26.50328935778615,26.662529798560367,26.26841222285612,26.351516723632812,26480000
2015-01-05,26.232085798376406,26.273885771708642,25.764322836130155,25.849414825439453,41182000
2015-01-06,25.90116924923008,25.93649991035023,25.15722648400916,25.211467742919922,54456000
2015-01-07,25.425940599196498,25.452810654848868,25.062677568471276,25.137319564819336,46918000
2015-01-08,24.9561873531382,25.254261799553323,24.633230341996608,25.224903106689453,73054000
2015-01-09,25.288098294715493,25.308998280574947,24.813866036099117,24.916872024536133,42000000
2015-01-12,24.8432256374153,24.89497825643245,24.42870733773082,24.734745025634766,57138000
2015-01-13,25.00893584742268,25.309001596524464,24.744700006112208,24.970619201660156,60958000
2015-01-14,24.901943752839887,25.292078716529858,24.789482467672684,25.176132202148438,52800000
2015-01-15,25.323427756269194,25.36622242102555,24.98106474339957,25.080589294433594,51068000
2015-01-16,25.037793756599353,25.420962059892116,25.034807773170588,25.40155601501465,49658000
2015-01-20,25.516508114522328,25.657832653151154,25.3473169258771,25.375680923461914,46796000
2015-01-21,25.42046586220361,25.96834733847556,25.35826324973092,25.895694732666016,46356000
2015-01-22,26.02557497900535,26.81380637168732,25.97133561733367,26.737173080444336,56068000
2015-01-23,26.77349654790352,27.140740236112272,26.660038669867784,26.968563079833984,45966000
2015-01-26,26.946172280809225,26.946172280809225,26.47691538098644,26.708309173583984,30932000
2015-01-27,26.443573891037325,26.512245817096385,25.919081045777528,25.935503005981445,39148000
2015-01-28,26.125097474176556,26.159433438060667,25.495607333998667,25.499588012695312,35822000
2015-01-29,25.52297432688357,25.636929549212002,25.054214809271286,25.539396286010742,79018000
2015-01-30,25.826524397480757,27.025790640778997,25.785719120905785,26.749610900878906,121108000
2015-02-02,26.588879715290837,26.697362226380704,25.96187821225495,26.48338508605957,75378000
2015-02-03,26.370922289105483,26.744635319769706,26.215167080698766,26.538124084472656,47062000
2015-02-04,26.530160678669176,26.709801856826733,26.12658971226051,26.17983627319336,33896000
2015-02-05,26.270896915219044,26.4082407544471,26.15694169611384,26.365446090698242,33176000
2015-02-06,26.42416950169611,26.88247718732361,26.306730933478583,26.566986083984375,42938000
2015-02-09,26.42665477219473,26.5669846088324,26.251990870555165,26.33807945251465,30314000
2015-02-10,26.480894332592477,26.9212879616415,26.33260314819061,26.879487991333008,47430000
2015-02-11,26.85809175378977,26.968563650758913,26.672478617394773,26.772003173828125,38306000
2015-02-12,26.85460865670679,27.28654360287512,26.722242077513073,27.17059898376465,48590000
2015-02-13,27.24524169653322,27.495546088132038,27.199958391930654,27.4268741607666,47382000
2015-02-17,27.42687394509929,27.518435248684497,27.03375298053748,27.12083625793457,39174000
2015-02-18,27.061618919926634,27.247232056508214,26.849135728647646,27.00339698791504,31164000
2015-02-19,26.994442812572046,27.2128979859822,26.90885157410618,27.192495346069336,30834000
2015-02-20,27.248724054948035,27.248724054948035,26.776980429222853,26.96109962463379,38234000
2015-02-23,26.821769856895965,26.836697877888735,26.47343481363629,26.62272071838379,32906000
2015-02-24,26.451037627021698,26.841669947178787,26.423668326389357,26.804349899291992,28406000
2015-02-25,26.79389932759879,27.347750846245294,26.772500096126645,27.236284255981445,40836000
2015-02-26,27.15716387462956,27.873239945635966,27.124817300966765,27.831439971923828,54032000
2015-02-27,27.77471123114499,28.33553136490071,27.718977930552757,27.99764633178711,68328000
2015-03-02,28.215105737267073,28.662466065948955,28.023520625509605,28.61419677734375,50406000
2015-03-03,28.680378639106877,28.904308415195175,28.389270879328592,28.801799774169922,50526000
2015-03-04,28.71123245095214,28.94312359359577,28.489791301679873,28.77890968322754,37964000
2015-03-05,28.84310296621407,29.021250197259413,28.773933692770804,28.93317222595215,35918000
2015-03-06,28.961536259715043,29.000350248845674,28.466901351818667,28.50870132446289,37592000
2015-03-09,28.410170853190046,28.635592671771906,28.31711561181354,28.56841468811035,23478000
2015-03-10,28.288750718224524,28.352447267157505,27.85781048728669,27.859304428100586,40080000
2015-03-11,27.856817908031292,28.07477572675918,27.63836274175198,27.65229606628418,40524000
2015-03-12,27.791131087902876,27.958330977018086,27.64433383739133,27.924991607666016,35602000
2015-03-13,27.828454811021235,28.08373458536222,27.38557249698237,27.518436431884766,35428000
2015-03-16,27.713999750681037,28.053376792155106,27.434834030137015,27.948379516601562,36856000
2015-03-17,27.781677600440613,27.898618820244405,27.5886023389728,27.747840881347656,28892000
2015-03-18,27.75380993750507,28.19072216709017,27.543316129195297,28.17330551147461,35324000
2015-03-19,28.091693834232814,28.21311307114868,27.97226588571062,28.049396514892578,24660000
2015-03-20,28.200674946802053,28.220080992709757,28.089705697885634,28.11309242248535,44320000
2015-03-23,28.16534312988457,28.346478252180443,28.019043218173906,28.13399314880371,30234000
2015-03-24,28.29173964356686,28.955565764209183,28.269345715213362,28.739599227905273,79156000
2015-03-25,28.741089946643296,28.865495170087335,28.215105056762695,28.215105056762695,53070000
2015-03-26,28.098163636427486,28.22456014738516,27.78267255398168,28.047903060913086,49842000
2015-03-27,27.957834520126514,28.06930301469404,27.714001340732448,27.744853973388672,34552000
2015-03-30,27.87921334728036,27.974257988128578,27.707036171498636,27.923500061035156,24788000
2015-03-31,27.764259080270907,27.988686206197436,27.601537217569934,27.603031158447266,34932000
2015-04-01,27.609500733935363,27.792125991118475,27.171593818526762,27.34377098083496,38902000
2015-04-02,27.240267048697945,27.26962574111661,26.893424071504324,26.936717987060547,47760000
2015-04-06,26.81380535652676,27.147212363325544,26.657552796128734,27.068090438842773,33718000
2015-04-07,27.11984211751234,27.377111276323426,27.050175494169807,27.113372802734375,27318000
2015-04-08,27.17009972575731,27.44379273277843,27.17009972575731,27.311424255371094,28386000
2015-04-09,27.329838874820418,27.337800232352862,26.968565226393707,27.270620346069336,32366000
2015-04-10,27.347750706496978,27.36168403020876,27.119342907818996,27.29649543762207,26104000
2015-04-13,27.222351689574023,27.531870804832067,27.185029743181815,27.301471710205078,29326000
2015-04-14,27.198467381741473,27.198467381741473,26.65954383400324,26.86058235168457,47206000
2015-04-15,26.77001604628982,27.030271198301726,26.4918449919527,26.923282623291016,46962000
2015-04-16,26.78942084000078,27.13178388436651,26.776981456397728,27.04669189453125,31722000
2015-04-17,26.73766701297057,26.861574885492093,26.32414532197628,26.51025390625,49234000
2015-04-20,26.560515639152175,27.16014973711817,26.540610347490453,27.09695053100586,38508000
2015-04-21,27.18552617695055,27.258178778865826,26.98150169490702,27.01683235168457,29128000
2015-04-22,27.023800595897004,27.41891095446079,26.937214665209446,27.328344345092773,31806000
2015-04-23,27.38954998430392,27.92499013688229,27.373128025124167,27.740371704101562,78184000
2015-04-24,28.864499948100384,29.095893735413284,28.282282525908276,28.546520233154297,92168000
2015-04-27,28.50223452441801,28.63907914266462,27.98122496474795,28.171316146850586,48062000
2015-04-28,28.08174178699678,28.256407585729242,27.914541896194876,28.084230422973633,37178000
2015-04-29,27.892148526805943,28.157380938360884,27.81700918291425,27.93593978881836,33622000
2015-04-30,27.795110399449005,27.92200425092481,27.205928239690785,27.307939529418945,47240000
2015-05-01,27.39452758728399,27.42986014433985,27.063111884749812,27.4268741607666,36572000
2015-05-04,27.41841460504617,27.702058377790433,27.239270769992288,27.510475158691406,35260000
2015-05-05,27.377111251211897,27.499029740222618,26.989464898630718,27.02280616760254,28528000
2015-05-06,27.00289918064517,27.067093078506822,26.485373014101036,26.626697540283203,39034000
2015-05-07,26.66750498875076,27.1302925929157,26.545588395735784,26.97304344177246,31844000
2015-05-08,27.312919574528486,27.50848346960538,27.271119600060963,27.3169002532959,28226000
2015-05-11,27.29400820268659,27.536848583336,27.150196932215003,27.15915298461914,21858000
2015-05-12,27.011358429857992,27.018824337696703,26.622717398723907,26.808330535888672,35282000
2015-05-13,26.894917988911445,27.062615234700797,26.820771440038516,26.84615135192871,24238000
2015-05-14,27.06908294332043,27.35372328904799,26.995932992186955,27.32933807373047,31736000
2015-05-15,27.38855846346637,27.399008457196775,26.99593482981566,27.19448471069336,33440000
2015-05-18,27.061617842051874,27.286542305791095,26.983490622190832,27.203439712524414,26706000
2015-05-19,27.269625969202092,27.53834172092602,27.225836603989475,27.333322525024414,47126000
2015-05-20,27.414929062239086,27.671203511828054,27.12531334548336,27.494050979614258,30840000
2015-05-21,27.37910173268026,27.747839375905357,27.334315776425097,27.70802879333496,34170000
2015-05-22,27.591086358531037,27.77918812578546,27.54928638764627,27.594072341918945,24266000
2015-05-26,27.497537037826792,27.534858987199435,27.01932405344371,27.229320526123047,37474000
2015-05-27,27.303462541988,27.632389595385217,27.198962612456,27.580636978149414,34844000
2015-05-28,27.557748114142544,27.655778731057346,27.40895957410926,27.5771541595459,23544000
2015-05-29,27.528389190686298,27.565213791836673,27.122331475985764,27.13626480102539,43446000
2015-06-01,27.305951829141996,27.397513131980475,27.049677372775,27.329837799072266,33210000
2015-06-02,27.241259142449287,27.8065572371483,27.19746788351159,27.56570816040039,31842000
2015-06-03,27.622935677586938,27.766748848465934,27.47613842137767,27.63239097595215,26710000
2015-06-04,27.47763038835437,27.66573216866478,27.32535851291281,27.4532470703125,26866000
