Date,Open,High,Low,Close,Volume
2022-06-10,5475.482230789281,5475.482230789281,5362.737296762286,5436.2666015625,16523400
2022-06-13,5217.64011374637,5248.032230154889,5063.71875,5063.71875,19439100
2022-06-14,4799.013192131153,4947.052209906803,4770.581857591459,4934.30712890625,20473600
2022-06-15,4947.052309022599,5026.463969155542,4877.444557548044,4929.4052734375,18333700
2022-06-16,5025.4838455078125,5078.424955078125,4899.013417089844,4901.95458984375,17286800
2022-06-17,4708.81670087083,4764.698972773731,4615.67958103266,4694.11083984375,31301100
2022-06-20,4771.5622702613455,4877.444482134825,4731.36624538345,4836.26806640625,18416500
2022-06-21,4926.464341036792,5025.483823314347,4880.385968095751,4975.48388671875,14623600
2022-06-22,4997.052501457556,5022.542665286847,4926.46435546875,4926.46435546875,14855300
2022-06-23,4949.993463748347,5044.110986529064,4931.366037364663,5002.9345703125,14280200
2022-06-24,5044.11113137308,5146.071783980038,5006.856277535922,5121.56201171875,14084400
2022-06-27,5187.24769332621,5320.5808413686145,5131.365418043732,5311.75732421875,16304700
2022-06-28,5252.9340511867385,5358.816260505172,5243.130142916513,5307.8359375,12362200
2022-06-29,5235.287406470071,5251.954051771567,5179.405125165053,5220.58154296875,14579000
2022-06-30,5217.640196879477,5245.091141169712,5118.620719261133,5132.34619140625,13088700
2022-07-01,5132.345898304272,5192.149737806958,5014.699000921939,5030.38525390625,13997200
2022-07-04,5122.542116683969,5242.149798642905,5105.875472476576,5179.40478515625,12778400
2022-07-05,5245.090562643815,5333.325730987356,5217.6396213813805,5272.54150390625,12938200
2022-07-06,5267.640733293708,5331.366146966534,5233.3270490083405,5238.22900390625,11934900
2022-07-07,5257.8359327875605,5330.384852986382,5219.600691061155,5282.345703125,12354800
2022-07-08,5314.699048665365,5416.65970187717,5289.208885362413,5294.11083984375,17038100
2022-07-11,5392.150094392673,5490.189187017994,5321.561947702442,5339.208984375,14494100
2022-07-12,5205.876248006785,5215.680158078361,5091.170500169348,5110.7783203125,12835400
2022-07-13,5156.85520713809,5249.011935174398,5141.168955557442,5233.32568359375,11493700
2022-07-14,5186.267173717502,5331.365007689183,5169.60053062616,5279.404296875,10829700
2022-07-15,5255.87580138607,5323.522775886282,5164.699444451001,5192.150390625,11928700
2022-07-19,5243.130209909118,5270.581153416496,5164.698942745183,5265.67919921875,9919900
2022-07-20,5382.345993430397,5433.32631977983,5344.110748668324,5392.14990234375,11735100
2022-07-21,5392.149471340454,5431.365103859293,5352.933838821614,5399.01220703125,9841600
2022-07-22,5395.090158344924,5413.717582115332,5361.756873703142,5374.501953125,8460800
2022-07-25,5313.718533577429,5405.8752756726835,5310.777360957368,5397.0517578125,7022000
2022-07-26,5389.208664125759,5627.443647822786,5382.345927969877,5569.6005859375,19044800
2022-07-27,5535.286476875659,5588.227580267669,5475.4826378587595,5576.462890625,10978600
2022-07-28,5638.227457480855,5696.070514339031,5530.384470118154,5545.09033203125,12618700
2022-07-29,5560.77700853033,5649.992577602308,5457.835967293432,5495.0908203125,12677200
2022-08-01,5318.619929912478,5430.384477748427,5277.443517551866,5396.07080078125,13385300
2022-08-02,5353.914181658543,5414.698411518062,5300.973078232511,5343.1298828125,11158700
2022-08-03,5439.208843647653,5468.62057135303,5382.346170083925,5388.228515625,10020900
2022-08-04,5467.639674409907,5529.404296875,5463.71811107879,5529.404296875,10800400
2022-08-05,5566.660165924067,5578.4248580676185,5477.444583835463,5542.150390625,10339800
2022-08-08,5497.051772731014,5654.894707528534,5475.483172945018,5583.326171875,11190400
2022-08-09,5485.287197901912,5485.287197901912,5133.326857589707,5191.169921875,31366000
2022-08-10,5107.836304974129,5259.796886024224,5086.267706373471,5210.77734375,16677400
2022-08-12,5400.973199800162,5614.698405383105,5348.032093830075,5499.99267578125,30471900
2022-08-15,5540.188357223252,5812.736996987553,5527.443276946504,5784.3056640625,25059000
2022-08-16,5783.325218754077,5784.305609535354,5628.423475312283,5636.2666015625,21730600
2022-08-17,5669.600113477842,5717.639263669856,5617.639400004848,5688.2275390625,15288300
2022-08-18,5627.442862276978,5729.403499502902,5612.737001138624,5700.97216796875,11182300
2022-08-19,5714.698552996644,5725.482852890787,5631.365326541898,5650.97314453125,11667600
2022-08-22,5584.306570177731,5645.090806018851,5576.463442972426,5626.46337890625,8829600
2022-08-23,5536.267336512975,5561.757499564035,5461.757629132952,5490.18896484375,12583000
2022-08-24,5475.482883725072,5552.933760683761,5464.69858440171,5505.875,9354500
2022-08-25,5535.286485816114,5567.639382385709,5517.639451323608,5527.443359375,7837600
2022-08-26,5635.286198030784,5699.991989448675,5585.286268298779,5593.12939453125,11878400
2022-08-29,5392.150079319051,5446.071580112241,5366.659915307724,5388.228515625,14502100
2022-08-30,5443.130729353078,5484.30715057657,5423.522909722844,5478.4248046875,13158200
2022-08-31,5411.757665014833,5503.9144078611,5405.875319726773,5452.93408203125,11743000
2022-09-01,5414.698694401514,5422.541821244754,5320.581172282639,5401.95361328125,13363400
2022-09-02,5421.561571972283,5434.306653425382,5361.757728230817,5385.287109375,9110600
2022-09-05,5385.2869326983755,5414.698658163686,5354.894816384221,5389.20849609375,7366600
2022-09-06,5392.1492413504975,5449.011906077466,5367.639472071632,5371.56103515625,8092400
2022-09-07,5354.895521456723,5363.719040258098,5216.660393568513,5262.73876953125,11333700
2022-09-08,5344.110671489277,5396.071387979632,5309.796990788098,5391.16943359375,11345000
2022-09-09,5401.953811257103,5426.463583540483,5321.561758167613,5392.14990234375,13610000
2022-09-12,5447.052199058675,5549.993250336782,5440.189462306801,5526.4638671875,10657900
2022-09-13,5541.169101106518,5586.267080344115,5517.639720634728,5543.1298828125,8269200
2022-09-14,5339.208229323254,5354.894481925012,5295.090643880811,5299.01220703125,15336000
2022-09-15,5325.482889504413,5371.561257657342,5262.737877551489,5331.365234375,11456300
2022-09-16,5306.856041482973,5366.659887507443,5290.1893958695955,5350.9736328125,13271900
2022-09-20,5393.129665533096,5452.933502944025,5378.423803874672,5408.81591796875,10105000
2022-09-21,5358.816370074385,5392.149658874702,5327.443862968205,5346.0712890625,9280900
2022-09-22,5293.130898762838,5302.934808558658,5177.4447631721705,5238.22900390625,12256400
2022-09-26,5099.012923935305,5114.6991778831925,4949.99351143037,4966.66015625,13314100
2022-09-27,5010.7773774346115,5011.757768234344,4921.561814658921,4931.36572265625,10327300
2022-09-28,4905.875716699575,4957.83643072537,4785.287644526504,4841.169921875,15146200
2022-09-29,4979.038890131187,4981.008446654182,4884.50017702743,4954.41943359375,12595800
2022-09-30,4855.941700912787,4904.195836654974,4802.763673768335,4825.41357421875,15897600
2022-10-03,4782.083377773038,4927.830564739761,4715.11845403157,4905.1806640625,17928900
2022-10-04,4974.115244075334,5178.94913256626,4954.4196778742835,5155.314453125,18322200
2022-10-05,5199.629901960784,5290.229513888889,5151.3757608251635,5273.48828125,18005500
2022-10-06,5274.472186632576,5447.793154677262,5247.883174489358,5410.37158203125,17782400
2022-10-07,5301.061553067939,5469.458641229674,5265.609534507574,5420.2197265625,16802600
2022-10-11,5307.954892522587,5442.869515950341,5299.09188806383,5368.0263671875,16651800
2022-10-12,5332.575085227272,5496.048301136364,5325.681636363636,5416.28125,17451200
2022-10-13,5420.219681385994,5434.0065773778915,5369.995988844082,5385.75244140625,12014500
2022-10-14,5470.44409741427,5649.673769012721,5465.52020533739,5563.998046875,20651600
2022-10-17,5505.895847647098,5541.347868844611,5418.250573019914,5464.53515625,14195300
2022-10-18,5565.966786292781,5578.768903812563,5347.346010185739,5452.71728515625,21968400
2022-10-19,5481.275791078541,5682.170555968952,5456.656334596873,5655.58154296875,22615800
2022-10-20,5594.525983236241,5724.516729546253,5541.347950654872,5692.01904296875,20584100
2022-10-21,5662.475776738614,5742.242826810932,5611.2673001489775,5670.35400390625,18261800
2022-10-24,5745.196493130506,5901.7762398579225,5635.886103905705,5645.73388671875,25123300
2022-10-25,5583.693134809947,5901.77653561129,5548.241114906392,5858.4462890625,26358500
2022-10-26,5908.669141726082,5974.649280475356,5852.536784879684,5939.197265625,23806600
2022-10-27,5909.6547666261085,6075.097526298361,5890.943978329842,5994.345703125,20797300
2022-10-28,5928.365256090794,6041.6147584912,5912.608803582912,5934.27392578125,36559600
2022-10-31,6095.7780860900875,6324.246667022705,6068.204291839599,6302.58154296875,29046000
2022-11-01,6341.972323499772,6563.547443497823,6333.10931869985,6473.9326171875,29746900
2022-11-02,6475.902076342282,6621.649264191835,6408.93715219519,6602.9384765625,25708900
2022-11-04,6450.297470290577,6488.703821640398,6304.550290809202,6457.19091796875,29650300
2022-11-07,6504.460108953071,6593.090148287783,6377.423719239982,6500.52099609375,25869400
2022-11-08,6553.699555663357,6890.493732678665,6548.775664186525,6823.52880859375,33680300
2022-11-09,6854.0567733562475,6931.854256846929,6763.457172329125,6912.15869140625,29952600
2022-11-10,6745.731465749854,6872.767868535508,6699.446884889964,6728.990234375,31394200
2022-11-11,6934.808843614042,7070.708250092136,6795.9551022125115,6847.16357421875,29186100
2022-11-14,6256.296583061243,6354.774413740627,5865.33959526409,5975.634765625,40860800
2022-11-15,5975.634644249735,6171.605523321208,5938.213069351666,6053.43212890625,25810600
2022-11-16,5997.300004537126,6302.581285556258,5997.300004537126,6231.67724609375,32497500
2022-11-17,6270.083322386478,6320.307014775627,6162.7424896331995,6222.81396484375,16871300
2022-11-18,6258.266251125257,6266.144477719908,5952.0001922582305,5982.5283203125,25586100
2022-11-21,5977.604598408961,6070.173763524354,5904.731000339395,5984.498046875,16610000
2022-11-22,6007.1476714424025,6066.234369850033,5937.22841166004,5975.634765625,13688700
2022-11-24,6016.9956040193665,6044.569397294742,5945.106785837138,5971.69580078125,12708200
2022-11-25,5971.696097734002,6036.691470829392,5955.939643650271,5986.4677734375,9876800
2022-11-28,6025.858694299409,6042.599926167866,5914.578741291429,5950.03076171875,10070900
2022-11-29,5890.943846427148,5893.898181355145,5798.374685349891,5868.2939453125,13465900
2022-11-30,5837.7657116305445,5887.989404493763,5793.45068851594,5861.400390625,12695000
2022-12-01,6101.686061399248,6108.579509176813,5943.136762515245,5954.9541015625,15044100
2022-12-02,5937.228770289275,5962.8330078125,5874.202954847492,5962.8330078125,10899000
2022-12-05,5977.604322238588,5982.528213772556,5880.111269865998,5975.634765625,10821900
2022-12-06,5877.156797944482,5924.4261555687,5804.283204940479,5826.93310546875,12470200
2022-12-07,5772.770157742584,5884.050101076756,5759.968040367857,5876.171875,10901400
2022-12-08,5849.58252313628,6039.644716228082,5792.4653873884845,6002.22314453125,18019300
2022-12-09,6006.163087599936,6126.306044918709,6006.163087599936,6074.11279296875,15254000
2022-12-12,6019.950194368201,6110.5498046875,6013.05674575695,6110.5498046875,9230100
2022-12-13,6171.605271409871,6206.072510040691,6111.533798367586,6118.42724609375,9798000
2022-12-14,6125.321289531776,6197.210108524672,6118.427841135196,6147.97119140625,10338400
2022-12-15,6137.138798854515,6195.24072265625,6127.291015159305,6195.24072265625,7698700
2022-12-16,6013.055954836727,6019.949402541257,5928.365025895365,5959.8779296875,18042100
2022-12-19,5923.441661100682,5954.954567693404,5906.700429473299,5926.39599609375,8511300
2022-12-20,5946.091149983355,5949.045484771355,5628.0077711419135,5638.84033203125,16122200
2022-12-21,5662.475438611261,5739.288148908944,5598.464846696525,5711.71435546875,12087200
2022-12-22,5764.892170520707,5798.374632734186,5645.733996172738,5697.92724609375,9389500
2022-12-23,5613.23677289604,5696.942935298875,5603.388989083941,5669.369140625,7963100
2022-12-26,5684.140646295755,5735.349120586708,5640.810398818795,5690.04931640625,5392700
2022-12-27,5708.759680622277,5780.648494954764,5696.942341279951,5707.77490234375,6626000
2022-12-28,5682.1707671119875,5696.942441549887,5593.5407204845915,5624.06884765625,7324500
