Date,Open,High,Low,Close,Volume
2015-01-02,172.8710040513878,173.28982128164603,171.0281980132217,172.0752410888672,121465900
2015-01-05,171.01980723440633,171.1873315516057,168.65768496493718,168.9676055908203,169632600
2015-01-06,169.27753479921145,169.8052485673668,166.57197923447376,167.37611389160156,209151400
2015-01-07,168.7163131733623,169.80524040998517,168.2639962375917,169.46180725097656,125346700
2015-01-08,170.88583469811482,172.68675680487553,170.86909120819726,172.46896362304688,147217800
2015-01-09,172.88774673781396,172.90450300570723,170.4669836693782,171.0868377685547,158567300
2015-01-12,171.2207957640706,171.37994829394614,169.1350821768765,169.74655151367188,144396100
2015-01-13,170.97793363120493,172.1171169530622,167.95407286533074,169.2691650390625,214553300
2015-01-14,167.23371012608965,168.44829028398178,166.329076182249,168.24725341796875,192991100
2015-01-15,168.89226621655968,169.21055866900195,166.58877109753968,166.70603942871094,176613900
2015-01-16,166.49659229163075,169.05137975292533,166.3123117022071,168.89222717285156,211879600
2015-01-20,169.53720352737625,169.8052526800065,167.6692823271497,169.25241088867188,130991100
2015-01-21,168.78334751290683,170.59264105499594,168.31427424968842,170.1068115234375,122942700
2015-01-22,170.86906531288147,172.77048641485612,169.47858898304926,172.636474609375,174356000
2015-01-23,172.37679503765347,172.6364724642752,171.55591682114613,171.68994140625,117516800
2015-01-26,171.47213872229688,172.18412027307352,170.75177264773765,172.09197998046875,92009700
2015-01-27,170.01465856264684,170.9779330292382,168.98437180897193,169.82200622558594,134044600
2015-01-28,171.01979985344303,171.1203118831675,167.45148220408402,167.64413452148438,168514300
2015-01-29,167.84519464961193,169.45345125476567,166.42120586409038,169.19378662109375,173585400
2015-01-30,168.00430589200042,169.3445130091459,166.79811053967052,167.06614685058594,197729700
2015-02-02,167.56878987622807,169.22730266284364,165.7343682149723,169.13516235351562,163107000
2015-02-03,170.0397799707011,171.58940869378608,169.66284705411692,171.58102416992188,124212900
2015-02-04,170.81045078024812,172.03340295353735,170.46701751732493,170.92771911621094,134306700
2015-02-05,171.59776833513425,172.80396380817072,171.52238431339083,172.65318298339844,97953200
2015-02-06,173.02174152791156,173.59133950662368,171.64802176679862,172.1757354736328,125672000
2015-02-09,171.52240441639427,172.25114227456206,170.9946906397696,171.40513610839844,87219000
2015-02-10,172.452146406018,173.490804713619,171.44697506393572,173.23114013671875,96164200
2015-02-11,173.063613465671,173.76722317044732,172.41025977105238,173.33164978027344,91087800
2015-02-12,174.13586405596575,175.05726726855372,173.36524172420593,174.99862670898438,97545900
2015-02-13,175.12423508100915,175.76920438466902,174.86455767340624,175.7189483642578,93670400
